Num_Acc,code_insee,gravite
202400028991,28141,Tue
202400028992,28403,BlesseLeger
202400028993,01353,Tue
202400028994,30217,BlesseLeger
202400028995,41265,BlesseLeger
202400028996,62773,BlesseHospitalise
202400028997,51516,BlesseLeger
202400028998,19150,BlesseHospitalise
202400028999,06064,BlesseHospitalise
202400029000,2A271,BlesseHospitalise
202400029001,79355,BlesseHospitalise
202400029002,11325,BlesseHospitalise
202400029003,71522,BlesseHospitalise
202400029004,2B207,BlesseLeger
202400029005,84051,Tue
202400029006,82155,BlesseHospitalise
202400029007,58210,BlesseHospitalise
202400029008,64499,BlesseHospitalise
202400029009,63457,BlesseHospitalise
202400029010,16085,BlesseLeger
202400029011,86244,BlesseHospitalise
202400029012,04139,BlesseLeger
202400029013,85081,BlesseHospitalise
202400029014,72320,BlesseLeger
202400029015,98738,BlesseHospitalise
202400029016,63113,BlesseHospitalise
202400029017,72123,BlesseLeger
202400029018,33199,BlesseLeger
202400029019,14555,BlesseHospitalise
202400029020,77126,Tue
202400029021,78089,Tue
202400029022,66165,BlesseLeger
202400029023,34329,BlesseHospitalise
202400029024,83047,BlesseLeger
202400029025,13030,BlesseLeger
202400029026,63284,BlesseLeger
202400029027,38407,BlesseHospitalise
202400029028,26347,BlesseLeger
202400029029,07245,BlesseHospitalise
202400029030,01275,BlesseLeger
202400029031,49023,BlesseHospitalise
202400029032,56151,Tue
202400029033,80582,BlesseHospitalise
202400029034,80708,BlesseLeger
202400029035,59449,BlesseLeger
202400029036,59168,BlesseHospitalise
202400029037,13071,BlesseLeger
202400029038,13043,BlesseLeger
202400029039,57416,BlesseHospitalise
202400029040,94069,BlesseLeger
202400029041,54215,BlesseLeger
202400029042,94017,BlesseLeger
202400029043,33281,BlesseLeger
202400029044,91432,BlesseLeger
202400029045,93051,BlesseLeger
202400029046,91689,BlesseLeger
202400029047,91161,BlesseLeger
202400029048,93048,BlesseLeger
202400029049,91340,BlesseLeger
202400029050,78242,BlesseLeger
202400029051,93048,BlesseLeger
202400029052,78073,BlesseHospitalise
202400029053,93005,BlesseLeger
202400029054,92047,BlesseLeger
202400029055,94033,BlesseLeger
202400029056,92050,BlesseLeger
202400029057,94017,BlesseHospitalise
202400029058,64545,Tue
202400029059,92020,BlesseLeger
202400029060,27284,BlesseLeger
202400029061,35239,BlesseHospitalise
202400029062,74012,BlesseLeger
202400029063,35002,BlesseLeger
202400029064,91086,BlesseHospitalise
202400029065,51066,BlesseLeger
202400029066,76575,BlesseLeger
202400029067,76540,BlesseHospitalise
202400029068,76540,BlesseLeger
202400029069,28100,Tue
202400029070,76178,BlesseLeger
202400029071,76540,BlesseHospitalise
202400029072,19162,BlesseLeger
202400029073,76540,Tue
202400029074,30135,BlesseLeger
202400029075,76540,Tue
202400029076,62566,BlesseHospitalise
202400029077,56243,BlesseLeger
202400029078,13004,Tue
202400029079,80361,BlesseLeger
202400029080,13004,BlesseLeger
202400029081,71295,BlesseHospitalise
202400029082,13004,BlesseHospitalise
202400029083,71520,BlesseHospitalise
202400029084,61093,BlesseHospitalise
202400029085,97302,BlesseLeger
202400029086,01015,Tue
202400029087,69387,BlesseLeger
202400029088,58011,BlesseHospitalise
202400029089,97213,BlesseLeger
202400029090,54029,BlesseHospitalise
202400029091,69034,BlesseHospitalise
202400029092,72132,BlesseLeger
202400029093,97101,BlesseLeger
202400029094,72360,BlesseHospitalise
202400029095,97101,BlesseLeger
202400029096,60132,Tue
202400029097,97101,BlesseHospitalise
202400029098,45204,BlesseHospitalise
202400029099,2A004,BlesseLeger
202400029100,18265,BlesseLeger
202400029101,2A004,BlesseLeger
202400029102,10106,Tue
202400029103,95203,BlesseLeger
202400029104,36005,BlesseLeger
202400029105,07334,BlesseHospitalise
202400029106,85128,BlesseHospitalise
202400029107,91479,BlesseLeger
202400029108,91589,BlesseLeger
202400029109,27660,BlesseHospitalise
202400029110,91228,BlesseHospitalise
202400029111,24167,BlesseHospitalise
202400029112,90010,BlesseLeger
202400029113,98738,Tue
202400029114,89024,BlesseHospitalise
202400029115,06152,BlesseLeger
202400029116,87085,BlesseLeger
202400029117,42304,BlesseLeger
202400029118,87085,BlesseLeger
202400029119,82037,BlesseLeger
202400029120,87085,BlesseLeger
202400029121,53262,Tue
202400029122,84031,BlesseLeger
202400029123,68015,BlesseLeger
202400029124,84007,BlesseLeger
202400029125,84007,BlesseLeger
202400029126,83137,BlesseHospitalise
202400029127,64521,BlesseLeger
202400029128,83137,BlesseHospitalise
202400029129,60254,Tue
202400029130,98817,BlesseLeger
202400029131,83144,BlesseLeger
202400029132,83126,BlesseHospitalise
202400029133,97118,Tue
202400029134,97801,BlesseHospitalise
202400029135,83061,BlesseHospitalise
202400029136,97228,BlesseHospitalise
202400029137,2B307,BlesseHospitalise
202400029138,79191,BlesseLeger
202400029139,34285,BlesseLeger
202400029140,77285,BlesseLeger
202400029141,76165,BlesseLeger
202400029142,89298,BlesseLeger
202400029143,74012,BlesseLeger
202400029144,68072,BlesseHospitalise
202400029145,73065,BlesseLeger
202400029146,42094,BlesseHospitalise
202400029147,73065,BlesseLeger
202400029148,26309,BlesseHospitalise
202400029149,72003,BlesseLeger
202400029150,49301,BlesseHospitalise
202400029151,56167,BlesseLeger
202400029152,70261,Tue
202400029153,29103,BlesseLeger
202400029154,64445,BlesseLeger
202400029155,64335,BlesseLeger
202400029156,27525,BlesseHospitalise
202400029157,64129,BlesseLeger
202400029158,60103,BlesseLeger
202400029159,64445,BlesseLeger
202400029160,13106,BlesseLeger
202400029161,64445,BlesseLeger
202400029162,60057,BlesseLeger
202400029163,13211,BlesseLeger
202400029164,59324,BlesseHospitalise
202400029165,13071,BlesseLeger
202400029166,59527,BlesseLeger
202400029167,57683,BlesseHospitalise
202400029168,13213,BlesseLeger
202400029169,56260,BlesseLeger
202400029170,13117,BlesseLeger
202400029171,56036,BlesseLeger
202400029172,13071,Tue
202400029173,56121,BlesseLeger
202400029174,54395,BlesseLeger
202400029175,91228,BlesseLeger
202400029176,54323,BlesseLeger
202400029177,94076,BlesseLeger
202400029178,54273,Tue
202400029179,93005,BlesseLeger
202400029180,51454,BlesseLeger
202400029181,44143,BlesseLeger
202400029182,51474,BlesseLeger
202400029183,51108,BlesseLeger
202400029184,44190,BlesseLeger
202400029185,45169,BlesseLeger
202400029186,45286,BlesseLeger
202400029187,44109,BlesseLeger
202400029188,44143,BlesseLeger
202400029189,43041,BlesseLeger
202400029190,41018,BlesseLeger
202400029191,44109,BlesseLeger
202400029192,37261,BlesseLeger
202400029193,36044,BlesseLeger
202400029194,44109,BlesseLeger
202400029195,34301,BlesseLeger
202400029196,34172,BlesseHospitalise
202400029197,44109,BlesseLeger
202400029198,33550,BlesseHospitalise
202400029199,44109,BlesseLeger
202400029200,44109,BlesseLeger
202400029201,44109,BlesseLeger
202400029202,33069,BlesseLeger
202400029203,44109,BlesseLeger
202400029204,44109,BlesseLeger
202400029205,33522,BlesseLeger
202400029206,44143,BlesseLeger
202400029207,32013,BlesseHospitalise
202400029208,44162,BlesseLeger
202400029209,97611,BlesseLeger
202400029210,22113,BlesseLeger
202400029211,97411,BlesseLeger
202400029212,97302,BlesseLeger
202400029213,19031,BlesseLeger
202400029214,69387,BlesseLeger
202400029215,19031,BlesseLeger
202400029216,69383,BlesseLeger
202400029217,97113,BlesseLeger
202400029218,13213,BlesseLeger
202400029219,97101,BlesseHospitalise
202400029220,13215,BlesseLeger
202400029221,97113,BlesseHospitalise
202400029222,13047,BlesseHospitalise
202400029223,10081,BlesseLeger
202400029224,97120,BlesseLeger
202400029225,07281,BlesseLeger
202400029226,97107,BlesseLeger
202400029227,95060,BlesseLeger
202400029228,07070,BlesseLeger
202400029229,06030,BlesseHospitalise
202400029230,95051,BlesseLeger
202400029231,06155,BlesseHospitalise
202400029232,95607,BlesseLeger
202400029233,75114,BlesseLeger
202400029234,95252,BlesseLeger
202400029235,95210,BlesseLeger
202400029236,75118,BlesseLeger
202400029237,95063,BlesseLeger
202400029238,75117,BlesseLeger
202400029239,91021,BlesseHospitalise
202400029240,75117,BlesseLeger
202400029241,91657,BlesseLeger
202400029242,91114,BlesseLeger
202400029243,75116,BlesseLeger
202400029244,91174,BlesseLeger
202400029245,75115,BlesseLeger
202400029246,85191,BlesseHospitalise
202400029247,75115,BlesseLeger
202400029248,84007,BlesseLeger
202400029249,75115,BlesseLeger
202400029250,83137,BlesseHospitalise
202400029251,75113,BlesseLeger
202400029252,82033,BlesseLeger
202400029253,75113,BlesseLeger
202400029254,78350,BlesseLeger
202400029255,75112,BlesseLeger
202400029256,78350,BlesseLeger
202400029257,75110,BlesseLeger
202400029258,75107,BlesseLeger
202400029259,77132,BlesseLeger
202400029260,76270,BlesseLeger
202400029261,94003,BlesseLeger
202400029262,71040,BlesseLeger
202400029263,94017,BlesseLeger
202400029264,71486,Tue
202400029265,94071,BlesseLeger
202400029266,71540,BlesseLeger
202400029267,93066,BlesseLeger
202400029268,71076,BlesseLeger
202400029269,93051,BlesseLeger
202400029270,69266,BlesseLeger
202400029271,93051,BlesseLeger
202400029272,69259,BlesseLeger
202400029273,93046,BlesseLeger
202400029274,69271,BlesseLeger
202400029275,93032,BlesseLeger
202400029276,69271,BlesseLeger
202400029277,93008,BlesseLeger
202400029278,69271,BlesseLeger
202400029279,93005,BlesseLeger
202400029280,64102,BlesseLeger
202400029281,92078,BlesseLeger
202400029282,59599,BlesseLeger
202400029283,92046,BlesseLeger
202400029284,92073,BlesseHospitalise
202400029285,59508,BlesseLeger
202400029286,92077,BlesseLeger
202400029287,59183,BlesseHospitalise
202400029288,92051,BlesseHospitalise
202400029289,54257,BlesseLeger
202400029290,92040,BlesseLeger
202400029291,54395,BlesseLeger
202400029292,92025,BlesseHospitalise
202400029293,54547,BlesseLeger
202400029294,92002,BlesseLeger
202400029295,51573,BlesseLeger
202400029296,60553,BlesseHospitalise
202400029297,42170,BlesseLeger
202400029298,35120,BlesseHospitalise
202400029299,42095,BlesseHospitalise
202400029300,16316,Tue
202400029301,42044,BlesseLeger
202400029302,06161,BlesseHospitalise
202400029303,37261,BlesseLeger
202400029304,31547,BlesseLeger
202400029305,34172,BlesseHospitalise
202400029306,59011,BlesseLeger
202400029307,33063,BlesseLeger
202400029308,60176,BlesseHospitalise
202400029309,33063,BlesseLeger
202400029310,56185,BlesseHospitalise
202400029311,31555,BlesseLeger
202400029312,76243,BlesseLeger
202400029313,2B286,BlesseHospitalise
202400029314,28134,BlesseLeger
202400029315,27681,BlesseLeger
202400029316,33424,Tue
202400029317,89025,BlesseLeger
202400029318,27681,BlesseLeger
202400029319,89233,Tue
202400029320,27229,BlesseLeger
202400029321,63211,BlesseHospitalise
202400029322,26313,BlesseLeger
202400029323,97302,BlesseLeger
202400029324,61462,Tue
202400029325,97209,BlesseLeger
202400029326,42313,BlesseHospitalise
202400029327,69389,BlesseLeger
202400029328,34096,Tue
202400029329,13215,BlesseLeger
202400029330,29202,Tue
202400029331,69034,BlesseLeger
202400029332,13203,BlesseHospitalise
202400029333,02820,BlesseHospitalise
202400029334,15184,BlesseHospitalise
202400029335,69385,BlesseLeger
202400029336,13005,BlesseLeger
202400029337,43153,BlesseHospitalise
202400029338,97309,BlesseLeger
202400029339,2A004,BlesseLeger
202400029340,13001,BlesseLeger
202400029341,95252,BlesseLeger
202400029342,04112,BlesseLeger
202400029343,91425,BlesseHospitalise
202400029344,02738,BlesseLeger
202400029345,91692,BlesseLeger
202400029346,75119,BlesseLeger
202400029347,75120,BlesseLeger
202400029348,91477,BlesseLeger
202400029349,75119,BlesseLeger
202400029350,89387,BlesseHospitalise
202400029351,75105,BlesseLeger
202400029352,89024,BlesseHospitalise
202400029353,75120,BlesseLeger
202400029354,88160,BlesseLeger
202400029355,75119,BlesseLeger
202400029356,75115,BlesseLeger
202400029357,87085,BlesseLeger
202400029358,75115,BlesseLeger
202400029359,87085,BlesseLeger
202400029360,87085,BlesseHospitalise
202400029361,75113,BlesseLeger
202400029362,84035,BlesseLeger
202400029363,75112,BlesseLeger
202400029364,84007,BlesseLeger
202400029365,75103,BlesseLeger
202400029366,83137,BlesseLeger
202400029367,75103,BlesseLeger
202400029368,94044,BlesseLeger
202400029369,83137,BlesseLeger
202400029370,94078,BlesseHospitalise
202400029371,80021,BlesseLeger
202400029372,94076,BlesseLeger
202400029373,94028,BlesseLeger
202400029374,78440,BlesseHospitalise
202400029375,94028,BlesseLeger
202400029376,77258,BlesseHospitalise
202400029377,94022,BlesseLeger
202400029378,77251,BlesseLeger
202400029379,94079,BlesseLeger
202400029380,94060,Tue
202400029381,77296,BlesseLeger
202400029382,93070,BlesseLeger
202400029383,77284,BlesseLeger
202400029384,93066,BlesseLeger
202400029385,77186,BlesseLeger
202400029386,93051,BlesseLeger
202400029387,76157,BlesseLeger
202400029388,93064,Tue
202400029389,93006,BlesseLeger
202400029390,74305,BlesseHospitalise
202400029391,93027,BlesseLeger
202400029392,74010,BlesseLeger
202400029393,72181,BlesseLeger
202400029394,92076,BlesseLeger
202400029395,72181,BlesseLeger
202400029396,92051,BlesseLeger
202400029397,71153,BlesseHospitalise
202400029398,92050,BlesseHospitalise
202400029399,69264,BlesseLeger
202400029400,92050,BlesseLeger
202400029401,67482,BlesseLeger
202400029402,92020,BlesseLeger
202400029403,67447,BlesseLeger
202400029404,92048,BlesseLeger
202400029405,66136,BlesseHospitalise
202400029406,92036,BlesseLeger
202400029407,92024,BlesseLeger
202400029408,64445,BlesseLeger
202400029409,92002,BlesseLeger
202400029410,64024,BlesseLeger
202400029411,24329,BlesseHospitalise
202400029412,63075,BlesseLeger
202400029413,17425,BlesseHospitalise
202400029414,06044,BlesseHospitalise
202400029415,63113,BlesseLeger
202400029416,06130,BlesseHospitalise
202400029417,63113,BlesseLeger
202400029418,41252,BlesseHospitalise
202400029419,56251,BlesseLeger
202400029420,62570,BlesseHospitalise
202400029421,11264,Tue
202400029422,71543,BlesseHospitalise
202400029423,49183,Tue
202400029424,62758,BlesseHospitalise
202400029425,39448,BlesseHospitalise
202400029426,25039,Tue
202400029427,59599,BlesseLeger
202400029428,85008,BlesseLeger
202400029429,70252,BlesseHospitalise
202400029430,14614,BlesseLeger
202400029431,59378,BlesseHospitalise
202400029432,09182,BlesseHospitalise
202400029433,38048,BlesseHospitalise
202400029434,06085,BlesseLeger
202400029435,56260,BlesseLeger
202400029436,54431,BlesseLeger
202400029437,54431,BlesseHospitalise
202400029438,54304,BlesseLeger
202400029439,51454,BlesseLeger
202400029440,51454,BlesseLeger
202400029441,75101,BlesseLeger
202400029442,51454,BlesseLeger
202400029443,75104,BlesseLeger
202400029444,50129,BlesseLeger
202400029445,94078,BlesseLeger
202400029446,47323,BlesseLeger
202400029447,94068,BlesseLeger
202400029448,47201,BlesseLeger
202400029449,94073,BlesseLeger
202400029450,94033,BlesseLeger
202400029451,43041,BlesseLeger
202400029452,94074,BlesseLeger
202400029453,37195,BlesseLeger
202400029454,93066,BlesseLeger
202400029455,37122,BlesseLeger
202400029456,93064,BlesseLeger
202400029457,37261,BlesseLeger
202400029458,93062,BlesseLeger
202400029459,37261,BlesseLeger
202400029460,93049,BlesseLeger
202400029461,93006,BlesseLeger
202400029462,35051,BlesseLeger
202400029463,93008,BlesseLeger
202400029464,34154,BlesseLeger
202400029465,93005,BlesseLeger
202400029466,34032,BlesseLeger
202400029467,92046,BlesseHospitalise
202400029468,92064,BlesseLeger
202400029469,29019,BlesseLeger
202400029470,92063,BlesseLeger
202400029471,92051,BlesseLeger
202400029472,92050,BlesseLeger
202400029473,25056,BlesseLeger
202400029474,92019,BlesseLeger
202400029475,25056,BlesseLeger
202400029476,92012,BlesseLeger
202400029477,24322,BlesseHospitalise
202400029478,92012,BlesseLeger
202400029479,19031,BlesseLeger
202400029480,92036,BlesseLeger
202400029481,15014,BlesseLeger
202400029482,92002,BlesseLeger
202400029483,35126,BlesseHospitalise
202400029484,15014,BlesseLeger
202400029485,47169,BlesseLeger
202400029486,13208,BlesseLeger
202400029487,13213,BlesseHospitalise
202400029488,68300,BlesseLeger
202400029489,01173,BlesseHospitalise
202400029490,13004,BlesseLeger
202400029491,06095,Tue
202400029492,10081,BlesseLeger
202400029493,60176,Tue
202400029494,51569,BlesseLeger
202400029495,10343,BlesseHospitalise
202400029496,79195,BlesseHospitalise
202400029497,06029,BlesseLeger
202400029498,2A271,BlesseLeger
202400029499,01053,BlesseHospitalise
202400029500,80253,BlesseHospitalise
202400029501,75114,BlesseLeger
202400029502,65004,BlesseLeger
202400029503,32096,BlesseHospitalise
202400029504,75117,BlesseLeger
202400029505,32088,BlesseHospitalise
202400029506,75119,BlesseLeger
202400029507,61448,BlesseLeger
202400029508,34300,BlesseHospitalise
202400029509,75120,BlesseLeger
202400029510,75120,BlesseLeger
202400029511,39103,Tue
202400029512,75119,BlesseLeger
202400029513,66090,BlesseLeger
202400029514,75119,BlesseLeger
202400029515,72193,Tue
202400029516,75116,BlesseLeger
202400029517,06079,BlesseLeger
202400029518,75115,BlesseLeger
202400029519,64005,BlesseHospitalise
202400029520,75113,BlesseLeger
202400029521,27304,BlesseLeger
202400029522,75113,BlesseHospitalise
202400029523,30133,Tue
202400029524,75112,BlesseLeger
202400029525,71506,BlesseHospitalise
202400029526,75111,BlesseHospitalise
202400029527,98817,BlesseHospitalise
202400029528,97116,BlesseLeger
202400029529,75110,BlesseLeger
202400029530,78389,BlesseLeger
202400029531,68154,BlesseHospitalise
202400029532,01202,BlesseHospitalise
202400029533,75107,BlesseLeger
202400029534,69159,BlesseHospitalise
